date_time,town,title,price,beds,sqft,url
2022-07-08 19:11," (9451 Welby Road, Thornton, CO)","Exterior Storage, Fitness Studio, Sparkling Heated Pool",3373,3,1320.0,https://denver.craigslist.org/apa/d/dupont-exterior-storage-fitness-studio/7503318325.html
2022-07-08 18:59," (Old Littleton, Co.)",quite cul-da sac Fully Furnished few blocks from Littleton rail,4999,3,,https://denver.craigslist.org/apa/d/littleton-quite-cul-da-sac-fully/7506528390.html
2022-07-08 18:57," (250 South Clermont Street, Denver, CO)","Public Park Nearby, Off-Street and Guest Parking, Refrigerator",1360,1,650.0,https://denver.craigslist.org/apa/d/denver-public-park-nearby-off-street/7506527770.html
2022-07-08 18:57," (1882 E. 104th Avenue, Thornton, CO)","Fitness Studio, Private Garage, Courtesy Night Patrol",2172,2,1073.0,https://denver.craigslist.org/apa/d/denver-fitness-studio-private-garage/7501579452.html
2022-07-08 18:50, (Denver),3/Bed 2/Bath Rent-2-Own Home in Evans Park Estates,2650,3,1248.0,https://denver.craigslist.org/apa/d/denver-bed-bath-rent-own-home-in-evans/7506522581.html
2022-07-08 18:48, (Denver),"Home In 3,2,1!  1-Bedroom Available This Month!",1715,1,674.0,https://denver.craigslist.org/apa/d/denver-home-in-bedroom-available-this/7506524750.html
2022-07-08 18:45, (Southeast Denver),"Patio/Balcony, Upgraded Vinyl & Carpeting + $500.00 OFF TODAY!!",1451,1,680.0,https://denver.craigslist.org/apa/d/denver-patio-balcony-upgraded-vinyl/7505473361.html
2022-07-08 18:40," (23680 East Easter Drive , Aurora, CO)","Yoga Studio, Wi-Fi in Public Areas, Fitness Center",1610,1,778.0,https://denver.craigslist.org/apa/d/aurora-yoga-studio-wi-fi-in-public/7503586870.html
2022-07-08 18:39," (1045 South Birch Street, Denver, CO)","Public Transportation Nearby, Window Coverings, Pet Friendly",1570,2,900.0,https://denver.craigslist.org/apa/d/denver-public-transportation-nearby/7506521873.html
2022-07-08 18:38, (Lakewood),3/Bed 1/Bath Rent-2-Own Home in West Colfax,2420,3,760.0,https://denver.craigslist.org/apa/d/denver-bed-bath-rent-own-home-in-west/7506519132.html
2022-07-08 18:38," (19600 Clubhouse Dr, Parker, CO 80138)","Valet Trash Pick-Up Service, Large Balcony, 24/HR Gym",2137,2,1102.0,https://denver.craigslist.org/apa/d/parker-valet-trash-pick-up-service/7506520052.html
2022-07-08 18:38, (Near Park Meadows),Come home to IMT at RidgeGate! Studio available!,1840,,539.0,https://denver.craigslist.org/apa/d/littleton-come-home-to-imt-at-ridgegate/7506521533.html
2022-07-08 18:31," (1150 South Cherry Street, Denver, CO)","Public Transportation Nearby, Faux Wood Floors, Tiled Backsplash",1554,1,750.0,https://denver.craigslist.org/apa/d/denver-public-transportation-nearby/7506515828.html
2022-07-08 18:25," (3481 S Fenton St, Denver, CO 80227)","Newly Renovated Units, Private Patio or Balcony with Views, Carports",1996,2,947.0,https://denver.craigslist.org/apa/d/denver-newly-renovated-units-private/7506511700.html
2022-07-08 18:25, (Denver),"1-110 - Ground Floor Home, Washer/Dryer, Granite and Stainless!",1780,1,702.0,https://denver.craigslist.org/apa/d/denver-ground-floor-home-washer-dryer/7506517398.html
2022-07-08 18:22, (Denver),"1-205- Renovated Home With Espresso Cabinets, Granite, and Stainless!",2020,2,978.0,https://denver.craigslist.org/apa/d/denver-renovated-home-with-espresso/7506516378.html
2022-07-08 18:16, (DSE/Aurora),HURRY - LAST ONE AT THIS PRICE!! PET FRIENDLY!!,1809,2,1022.0,https://denver.craigslist.org/apa/d/denver-hurry-last-one-at-this-price-pet/7506514334.html
2022-07-08 18:14," (1882 E. 104th Avenue, Thornton, CO)","Fitness Studio, Private Garage, Large Walk-In Closet",2172,2,1073.0,https://denver.craigslist.org/apa/d/denver-fitness-studio-private-garage/7502353052.html
2022-07-08 18:13, (Thornton),GRAND 1 bedrooms GOING FAST!! Apply for your new home TODAY!,1999,1,716.0,https://denver.craigslist.org/apa/d/denver-grand-bedrooms-going-fast-apply/7506513452.html
2022-07-08 18:13," (645 Wolff St, Denver, CO 80204)","Ample Parking Space, Fitness Center",1233,1,575.0,https://denver.craigslist.org/apa/d/denver-ample-parking-space-fitness/7506502310.html
2022-07-08 18:11," (15930 E Briarwood Cir, Aurora, CO 80016)","Central Heat & Air Conditioning, Washer & Dryer in Home",2500,2,1221.0,https://denver.craigslist.org/apa/d/aurora-central-heat-air-conditioning/7506510926.html
2022-07-08 18:10," (2775 S Federal Blvd, Denver, CO)","Onsite Parking, Courtyard, Ample Closet Space",1250,1,500.0,https://denver.craigslist.org/apa/d/denver-onsite-parking-courtyard-ample/7506512355.html
2022-07-08 18:08, (Wheat Ridge),"4th Floor Indoor & Outdoor Clubroom With Grilling Station, Outdoor Spa",2389,2,1339.0,https://denver.craigslist.org/apa/d/wheat-ridge-4th-floor-indoor-outdoor/7506511679.html
2022-07-08 18:07, (Denver),"Walk In Closets, Stop by Today, Perfect Location",1785,1,858.0,https://denver.craigslist.org/apa/d/walk-in-closets-stop-by-today-perfect/7506511177.html
2022-07-08 18:05," (1129 S Eaton Cir, Castle Rock, CO 80104)",Lovely Two-Bedroom Home With 2 Balconies & Full-Size Appliances!,2025,2,970.0,https://denver.craigslist.org/apa/d/castle-rock-lovely-two-bedroom-home/7506506744.html
2022-07-08 18:04, (Centennial/Aurora),"*1bedroom, 1 bathroom-  available 8/12 - Remodeled!",1560,1,700.0,https://denver.craigslist.org/apa/d/aurora-1bedroom-bathroom-available/7506510187.html
2022-07-08 18:04," (6760 S Glencoe St, Centennial, CO 80122)","Gas or Wood Burning Fireplace*, Private Patio or Balcony",1955,1,740.0,https://denver.craigslist.org/apa/d/littleton-gas-or-wood-burning-fireplace/7506509972.html
2022-07-08 18:03, (Arvada),"Just stunning! Spacious 2 Bed, 2 bath with lots of light",2494,2,1286.0,https://denver.craigslist.org/apa/d/arvada-just-stunning-spacious-bed-bath/7506509675.html
2022-07-08 18:03," (23680 East Easter Drive, Aurora, CO)","Playground, Hot Tub, ADA",1600,1,778.0,https://denver.craigslist.org/apa/d/aurora-playground-hot-tub-ada/7502267737.html
2022-07-08 18:02, (University Park),"Berber Carpet in Bedrooms, Storage Spaces Available on Every Floor",1940,1,606.0,https://denver.craigslist.org/apa/d/denver-berber-carpet-in-bedrooms/7506478277.html
2022-07-08 18:02, (Golden),Looking For A Two-Bedroom!!! Apply Today!!,1690,2,825.0,https://denver.craigslist.org/apa/d/golden-looking-for-two-bedroom-apply/7506509415.html
2022-07-08 17:59," (11100 E Dartmouth Ave, Denver, CO 80014)","Genuine Brick Walls, Fitness Center with Free Weights",1457,1,810.0,https://denver.craigslist.org/apa/d/aurora-genuine-brick-walls-fitness/7506508439.html
2022-07-08 17:59, (Centennial),*2 bed 1 baths available 8/12 - Remodeled! $150 off Sept rent!  CALL N,1755,2,850.0,https://denver.craigslist.org/apa/d/aurora-bed-baths-available-remodeled/7506508391.html
2022-07-08 17:59, (Denver),Rent me!!,1512,1,792.0,https://denver.craigslist.org/apa/d/denver-rent-me/7506508350.html
2022-07-08 17:57, (Golden),The Perfect 1 Bedroom!!! Pre-Lease Now!!,1405,1,580.0,https://denver.craigslist.org/apa/d/golden-the-perfect-bedroom-pre-lease-now/7506507712.html
2022-07-08 17:57, (Centennial),Hurry Before Our Availability Is Gone!!,1950,2,920.0,https://denver.craigslist.org/apa/d/littleton-hurry-before-our-availability/7506507598.html
2022-07-08 17:56, (Aurora),You and your pets will enjoy life at IMT Dayton Station! Pet friendly!,1705,1,786.0,https://denver.craigslist.org/apa/d/denver-you-and-your-pets-will-enjoy/7506507541.html
2022-07-08 17:56, (Morrison),Mountain View One Bedroom!,1623,1,650.0,https://denver.craigslist.org/apa/d/denver-mountain-view-one-bedroom/7506507288.html
2022-07-08 17:55, (Littleton),Great Location & Large Two Bed/Two Bath - Newly Remodeled! Tour Today!,2019,2,1016.0,https://denver.craigslist.org/apa/d/denver-great-location-large-two-bed-two/7506507155.html
2022-07-08 17:54," (1882 E. 104th Avenue, Thornton, CO)","Fitness Center, Heated Pool, We Love Pets!",1568,1,719.0,https://denver.craigslist.org/apa/d/denver-fitness-center-heated-pool-we/7501510330.html
2022-07-08 17:52, (Lakewood),An apartment that Brings More,1846,1,600.0,https://denver.craigslist.org/apa/d/denver-an-apartment-that-brings-more/7506505890.html
2022-07-08 17:51," (13872 Del Corso Way Broomfield, CO)","Yoga Studio, Attached and Detached Garages Available",2289,1,859.0,https://denver.craigslist.org/apa/d/broomfield-yoga-studio-attached-and/7506505624.html
2022-07-08 17:51, (Northglenn),We Have Your New Home Waiting For You!,2199,2,985.0,https://denver.craigslist.org/apa/d/denver-we-have-your-new-home-waiting/7506505615.html
2022-07-08 17:50," (1045 South Birch Street, Denver, CO)","Swimming Pool, Walk-in Closets , Cable Ready",1420,1,700.0,https://denver.craigslist.org/apa/d/denver-swimming-pool-walk-in-closets/7500884621.html
2022-07-08 17:50, (Denver),"Best-Priced! 3br/1ba w/Basement, New Cabinets, Paint, Porch, Garage!",1514,3,1232.0,https://denver.craigslist.org/apa/d/denver-best-priced-3br-1ba-basement-new/7506490057.html
2022-07-08 17:47, (Thornton),This 2 bed is 2nd floor TOP FLOOR and has $500 in FREE RENT!!,2129,2,1093.0,https://denver.craigslist.org/apa/d/denver-this-bed-is-2nd-floor-top-floor/7506504227.html
2022-07-08 17:47, (Baker),"2BD 2BA, Roller shades, 9- and 10-foot ceilings",2576,2,1264.0,https://denver.craigslist.org/apa/d/denver-2bd-2ba-roller-shades-and-10/7500213131.html
2022-07-08 17:46," (9451 Welby Road, Thornton, CO)","Easy Access to 1-25, Sparkling Heated Pool, Exterior Storage",1600,1,820.0,https://denver.craigslist.org/apa/d/dupont-easy-access-to-25-sparkling/7503950953.html
2022-07-08 17:46," (355 Eldorado Blvd Broomfield, CO)",Luxurious 2 Bedroom Apartment!!!,2478,2,1024.0,https://denver.craigslist.org/apa/d/broomfield-luxurious-bedroom-apartment/7506503761.html
2022-07-08 17:45, (Golden),September Move In!! Apply Today!!,1580,2,690.0,https://denver.craigslist.org/apa/d/golden-september-move-in-apply-today/7506503647.html
2022-07-08 17:45," (1045 South Birch Street, Denver, CO)","Dishwasher, 24 Hour Laundry Facilities, Public Transportation Nearby",1445,1,700.0,https://denver.craigslist.org/apa/d/denver-dishwasher-24-hour-laundry/7506503506.html
2022-07-08 17:44," (9959 E Peakview Ave, Englewood, CO)","Swimming Pool, BBQ Grill Area, A/C Unit *ONE MONTH FREE*",1695,1,710.0,https://denver.craigslist.org/apa/d/englewood-swimming-pool-bbq-grill-area/7498175008.html
2022-07-08 17:42, (Castle Rock),"2 Bedroom,  Attached Garage, Pool, Easy Access to Shopping & Dining",2370,2,1369.0,https://denver.craigslist.org/apa/d/castle-rock-bedroom-attached-garage/7506502534.html
2022-07-08 17:40, (Denver),"2-307 Private, East Facing Balcony, Open Kitchen Floorplan!",1975,3,1000.0,https://denver.craigslist.org/apa/d/denver-private-east-facing-balcony-open/7506501746.html
2022-07-08 17:39, (Littleton),Large & First Floor! 1 Bed - 1 Bath Available for August Move In!,1699,1,718.0,https://denver.craigslist.org/apa/d/denver-large-first-floor-bed-bath/7506501418.html
2022-07-08 17:38, (Denver),"Pool, Dog park, Assigned parking",1675,1,750.0,https://denver.craigslist.org/apa/d/denver-pool-dog-park-assigned-parking/7506500977.html
2022-07-08 17:38, (Lakewood),Available Now,1925,1,673.0,https://denver.craigslist.org/apa/d/denver-available-now/7506500897.html
2022-07-08 17:38," (11801 Washington St, Northglenn, CO 80233)",Fantastic Location Just Minutes from Two Major Bus Lines,1593,2,880.0,https://denver.craigslist.org/apa/d/eastlake-fantastic-location-just/7506500874.html
2022-07-08 17:38, (Parker),New Build- Modern Condo for Rent in Central Parker!,2700,2,1069.0,https://denver.craigslist.org/apa/d/parker-new-build-modern-condo-for-rent/7506500841.html
2022-07-08 17:36," (6301 W Hampden Ave, Denver, CO 80227)",Spacious One-Bedroom. Scenery Everywhere.,1408,1,700.0,https://denver.craigslist.org/apa/d/denver-spacious-one-bedroom-scenery/7506491838.html
2022-07-08 17:36, (Denver),Be A Happy Camper In Your New Home. Call Now!,1799,1,1127.0,https://denver.craigslist.org/apa/d/denver-be-happy-camper-in-your-new-home/7506500186.html
2022-07-08 17:32, (Centennial),Move in ready! One bedroom with large closet space and carport,1820,1,,https://denver.craigslist.org/apa/d/englewood-move-in-ready-one-bedroom/7506498744.html
2022-07-08 17:30, (Baker),"Wood-style plank flooring, Polished quartz countertops,",1663,1,643.0,https://denver.craigslist.org/apa/d/denver-wood-style-plank-flooring/7506498209.html
2022-07-08 17:30," (Denver, LODO, Riverfront Park)",Move into Apt 539 Today! Two Bedroom with 13ft Ceilings & Mnt Views!,3630,2,1036.0,https://denver.craigslist.org/apa/d/denver-move-into-apt-539-today-two/7506497935.html
2022-07-08 17:29," (901 Sherman Street, Denver, CO)",CapHill Studio at a Great price! Lease Today!,1467,,433.0,https://denver.craigslist.org/apa/d/denver-caphill-studio-at-great-price/7499855491.html
2022-07-08 17:28," (16505 Green Valley Ranch Boulevard, Denver, CO)","Walk-In Closet, Clubhouse, Close to Airport",2165,2,1086.0,https://denver.craigslist.org/apa/d/denver-walk-in-closet-clubhouse-close/7503281464.html
2022-07-08 17:27, (Denver),Summer Savings In Your New 2-Bedroom Apartment Home!,2185,2,1071.0,https://denver.craigslist.org/apa/d/denver-summer-savings-in-your-new/7506496835.html
2022-07-08 17:27," (1105 South Cherry Street, Denver, CO)","Shopping Nearby, Faux Wood Flooring, Dishwasher",1805,2,950.0,https://denver.craigslist.org/apa/d/denver-shopping-nearby-faux-wood/7506496800.html
2022-07-08 17:26," (19600 Clubhouse Dr, Parker, CO 80138)",Surprising Amenities Available In Our Stunning Community!,1629,1,750.0,https://denver.craigslist.org/apa/d/parker-surprising-amenities-available/7506493484.html
2022-07-08 17:25, (Havana on the Gardens),"Stylish 2"" wood style blinds, Curved shower rods",2625,3,1369.0,https://denver.craigslist.org/apa/d/aurora-stylish-wood-style-blinds-curved/7506493489.html
2022-07-08 17:25," (23680 East Easter Drive, Aurora, CO)","On-site Recycling, Short-term Lease, Outdoor Fire Features",2590,2,1178.0,https://denver.craigslist.org/apa/d/aurora-on-site-recycling-short-term/7499586657.html
2022-07-08 17:24, (Denver),"APT 404, 4th Floor, Balcony, Large Living Room Windows, Dining",2031,1,791.0,https://denver.craigslist.org/apa/d/apt-404-4th-floor-balcony-large-living/7506495733.html
2022-07-08 17:21," (1882 E. 104th Avenue, Thornton, CO)","Fitness Studio, Private Garage, Cozy Fireplace",1628,1,742.0,https://denver.craigslist.org/apa/d/denver-fitness-studio-private-garage/7497314234.html
2022-07-08 17:19, (Henderson),"9' Ceilings*, Walk-In Closet, Built In Desk/Study*, Air Conditioner",1699,1,735.0,https://denver.craigslist.org/apa/d/henderson-ceilings-walk-in-closet-built/7506494007.html
2022-07-08 17:19, (Castle Rock),2 Bedroom 1 Bath Home in Historic Castle Rock,2100,2,1200.0,https://denver.craigslist.org/apa/d/castle-rock-bedroom-bath-home-in/7506493869.html
2022-07-08 17:18, (Southglenn),"Community Amenities Image, Located at the Streets of Southglenn",2150,1,1168.0,https://denver.craigslist.org/apa/d/littleton-community-amenities-image/7506490876.html
2022-07-08 17:18," (3324 S Field St, Ranchatbearcreek, CO 80227)","Resident Clubhouse with Fitness Center & Business Center, Fireplace*",2505,3,1270.0,https://denver.craigslist.org/apa/d/denver-resident-clubhouse-with-fitness/7506493459.html
2022-07-08 17:17, (Aurora),"Distinctive Paint Scheme/Accent Colors, Sparkling Pool",1389,1,624.0,https://denver.craigslist.org/apa/d/aurora-distinctive-paint-scheme-accent/7506493317.html
2022-07-08 17:14," (6165 E Iliff Ave, Denver, CO)","Balcony, Corner Apartment, 2 - Swimming Pools, Ready Now!",1799,2,950.0,https://denver.craigslist.org/apa/d/denver-balcony-corner-apartment/7505511063.html
2022-07-08 17:13, (Lakewood),Available Now!,2079,2,979.0,https://denver.craigslist.org/apa/d/denver-available-now/7506491674.html
2022-07-08 17:12," (1882 E. 104th Avenue, Thornton, CO)","ADA Compliant, Private Garage, Business Center",2062,2,952.0,https://denver.craigslist.org/apa/d/denver-ada-compliant-private-garage/7501558842.html
2022-07-08 17:12, (Denver),"Penthouse apartment, downtown Denver",3250,2,1283.0,https://denver.craigslist.org/apa/d/denver-penthouse-apartment-downtown/7502256380.html
2022-07-08 17:12, (Thornton),Because location really is everything!,1600,2,,https://denver.craigslist.org/apa/d/denver-because-location-really-is/7506491229.html
2022-07-08 17:12," (474 S Wright St, Lakewood, CO 80228)","Fitness Center, Sparkling Heated Swimming Pool (Summer)",1424,1,598.0,https://denver.craigslist.org/apa/d/denver-fitness-center-sparkling-heated/7506491204.html
2022-07-08 17:09, (Thornton),GOING GOING GONE! 1BED 1 BATH AVAILABLE CALL FOR AMAZING DEALS,1669,1,575.0,https://denver.craigslist.org/apa/d/eastlake-going-going-gone-1bed-bath/7506490204.html
2022-07-08 17:08, (Dayton Triangle),"Window Coverings, Views, Dishwasher, On-Site Management",3444,2,1526.0,https://denver.craigslist.org/apa/d/denver-window-coverings-views/7506489775.html
2022-07-08 17:08," (1250 South Clermont Street, Denver, CO)","Tiled Backsplash, Faux Wood Flooring, On-Site Laundry Facilities",1534,1,750.0,https://denver.craigslist.org/apa/d/denver-tiled-backsplash-faux-wood/7506489735.html
2022-07-08 17:08, (Parker),"Top Floor, Courtyard View, Washer+Dryer Included, Walk In Closet",1773,1,712.0,https://denver.craigslist.org/apa/d/castle-rock-top-floor-courtyard-view/7497765680.html
2022-07-08 17:08, (Thornton),Get $500 in FREE RENT when you apply today and move in ASAP!! 2 left!,1999,2,1033.0,https://denver.craigslist.org/apa/d/denver-get-500-in-free-rent-when-you/7506489583.html
2022-07-08 17:06, (Denver),20minutes away from downtown Denver!,1650,2,800.0,https://denver.craigslist.org/apa/d/denver-20minutes-away-from-downtown/7506488806.html
2022-07-08 17:03, (DSE/Aurora),Hurry Last 2 Bedroom @ This PRICE- Pets Welcome.!!,1999,2,1022.0,https://denver.craigslist.org/apa/d/denver-hurry-last-bedroom-this-price/7506487422.html
2022-07-08 17:01, (Aurora),3 bed 3 bath  House,2400,3,,https://denver.craigslist.org/apa/d/aurora-bed-bath-house/7506486732.html
2022-07-08 16:58," (Parkway Estates, Arvada)",Large Home With Two Separate Living Spaces For Rent!,3400,4,2767.0,https://denver.craigslist.org/apa/d/arvada-large-home-with-two-separate/7506485599.html
2022-07-08 16:54," (7050 Pecos St, #109, Denver, CO 80221)","Elevators, Sparking Swimming Pool with Community BBQ Grilling Area",1283,1,465.0,https://denver.craigslist.org/apa/d/denver-elevators-sparking-swimming-pool/7506481516.html
2022-07-08 16:53, (Cherry Creek Shopping Center),Style and Luxury at IMT Cherry Creek. 1 bed / 1 bath / 687 sq ft!,1795,1,687.0,https://denver.craigslist.org/apa/d/denver-style-and-luxury-at-imt-cherry/7506483693.html
2022-07-08 16:50," (Denver, CO)",Affordable SFH for rent,1400,4,2169.0,https://denver.craigslist.org/apa/d/denver-affordable-sfh-for-rent/7506482893.html
2022-07-08 16:50, (Washington Park Wash Park Cherry Creek),CONDO GRADE + ALL GLASS Downtown 5 Min to Cherry Creek Washington Park,2440,1,802.0,https://denver.craigslist.org/apa/d/denver-condo-grade-all-glass-downtown/7506482808.html
2022-07-08 16:50, (Baker),"1BD 1BA, Co-working lounge with complimentary Wi-Fi, Den",1649,1,643.0,https://denver.craigslist.org/apa/d/denver-1bd-1ba-co-working-lounge-with/7505611072.html
2022-07-08 16:48, (Cherry Creek Shopping Center),Simply breath-taking! Beautifully designed 3 BR/2 BA - just for you,2585,3,1429.0,https://denver.craigslist.org/apa/d/denver-simply-breath-taking-beautifully/7506481834.html
2022-07-08 16:47, (DENVER),WELCOME HOME !,1436,1,575.0,https://denver.craigslist.org/apa/d/denver-welcome-home/7506481446.html
2022-07-08 16:47," (11100 E Dartmouth Ave, Denver, CO 80014)","24-Hour Emergency Maintenance, Fire Pit, 2 On-Site Laundry Facilities",1457,1,810.0,https://denver.craigslist.org/apa/d/aurora-24-hour-emergency-maintenance/7506476083.html
2022-07-08 16:46, (morrison),Only 2 bedroom left!,2001,1,,https://denver.craigslist.org/apa/d/denver-only-bedroom-left/7506481193.html
2022-07-08 16:46," (10785 E Exposition Ave, Aurora, CO 80012)",Apply Today and Get $250 Off Move-in! 1-Bedroom Apt Ready 8/8,1274,1,480.0,https://denver.craigslist.org/apa/d/aurora-apply-today-and-get-250-off-move/7506477737.html
2022-07-08 16:45, (Centennial/Aurora),"3 beds, 2 baths available 8/12 - $150 off Sept rent",2300,3,1100.0,https://denver.craigslist.org/apa/d/aurora-beds-baths-available-off-sept/7506480794.html
2022-07-08 16:43, (DTC),"Under-Cabinet Kitchen Lighting, Mosaic Tile Backsplashes*",1815,1,745.0,https://denver.craigslist.org/apa/d/littleton-under-cabinet-kitchen/7506480252.html
2022-07-08 16:43," (1882 E. 104th Avenue, Thornton, CO)","Fitness Studio, Business Center, Large Walk-In Closet",1568,1,719.0,https://denver.craigslist.org/apa/d/denver-fitness-studio-business-center/7500629806.html
2022-07-08 16:42," (6165 E Iliff Ave, Denver, CO)","Laundry In Unit, Fireplace, Elevators, Fitness Centers, Ready Now!",1658,2,775.0,https://denver.craigslist.org/apa/d/denver-laundry-in-unit-fireplace/7505573720.html
2022-07-08 16:42," (Castle Rock, CO)",Only a few left! Tour today to lease one of our beautiful apartments!,2054,2,1085.0,https://denver.craigslist.org/apa/d/castle-rock-only-few-left-tour-today-to/7505591506.html
2022-07-08 16:40, (101 Grant Street),"Pet Friendly Studio in Wash Park w/ On-Site Laundry, Community Spaces",1395,,416.0,https://denver.craigslist.org/apa/d/denver-pet-friendly-studio-in-wash-park/7494918827.html
2022-07-08 16:39, (Denver),"#508 - Urban 1BD with Incredible Views of Union Station, Lease Now",2150,1,640.0,https://denver.craigslist.org/apa/d/denver-urban-1bd-with-incredible-views/7506478573.html
2022-07-08 16:37, (Denver),Dont Let This Heat Beat You Come Check It Out Make It Yours !,1470,2,,https://denver.craigslist.org/apa/d/denver-dont-let-this-heat-beat-you-come/7506478000.html
2022-07-08 16:35, (Centennial/Aurora),*2bed 2 bath available for 8/12! Remolded!,1825,2,950.0,https://denver.craigslist.org/apa/d/aurora-2bed-bath-available-for-12/7506477136.html
2022-07-08 16:35," (23680 East Easter Drive, Aurora, CO)",Beautiful Corner Apartment Available Now,1920,1,967.0,https://denver.craigslist.org/apa/d/aurora-beautiful-corner-apartment/7494124627.html
2022-07-08 16:34, (Aurora),Great 2 bedroom 2 bathroom,1500,2,1000.0,https://denver.craigslist.org/apa/d/aurora-great-bedroom-bathroom/7506476761.html
2022-07-08 16:34, (Englewood),Cozy & Upgraded Duplex Home Near Cherry Creek Valley!,2500,3,1488.0,https://denver.craigslist.org/apa/d/littleton-cozy-upgraded-duplex-home/7506476721.html
2022-07-08 16:30, (BRIGHTON),LEASE TO OWN HOMES,2460,3,,https://denver.craigslist.org/apa/d/brighton-lease-to-own-homes/7506426263.html
2022-07-08 16:29, (Centennial),"2 bed, 1 bath - Remodeled! Available 8/12!",1755,2,850.0,https://denver.craigslist.org/apa/d/aurora-bed-bath-remodeled-available-12/7506474867.html
2022-07-08 16:28, (West Colfax/Sloan's Lake/Jefferson Park),"Smart thermostat, Grilling areas, Moving services with Move Matcher",1595,,543.0,https://denver.craigslist.org/apa/d/denver-smart-thermostat-grilling-areas/7506474536.html
2022-07-08 16:28, (Lakewood),Mountains 10 Mins Away!,2240,2,933.0,https://denver.craigslist.org/apa/d/denver-mountains-10-mins-away/7506474148.html
2022-07-08 16:27," (9451 Welby Road, Thornton, CO)","Gym, Year Round Pool, Night Patrol, Available Grills in Pool Area",2010,2,1085.0,https://denver.craigslist.org/apa/d/dupont-gym-year-round-pool-night-patrol/7503251757.html
2022-07-08 16:27, (City Park),Score yourself this 1 bed / 1 bath! 637 Sq Ft! Amazing view!,1890,1,637.0,https://denver.craigslist.org/apa/d/denver-score-yourself-this-bed-bath-637/7506473834.html
2022-07-08 16:25, (Aurora),"Enjoy our Sparkling Pool With Friends and Family!"" (apartments / housi",1629,1,650.0,https://denver.craigslist.org/apa/d/aurora-enjoy-our-sparkling-pool-with/7506473173.html
2022-07-08 16:25," (7100 E Evans Ave, Denver, CO 80224)","24-Hour Fitness Center, Private Patio/Balcony*, Pet-Friendly Community",1308,1,706.0,https://denver.craigslist.org/apa/d/denver-24-hour-fitness-center-private/7506473160.html
2022-07-08 16:22," (6760 S Glencoe St, Centennial, CO 80122)","Parking Heated Pool with Sundeck, Central Heat & Air Conditioning",1955,2,950.0,https://denver.craigslist.org/apa/d/littleton-parking-heated-pool-with/7506472016.html
2022-07-08 16:17, (Castle Rock),Luxurious 3 Bedroom with Great Views of Castle Rock!,3250,3,1433.0,https://denver.craigslist.org/apa/d/castle-rock-luxurious-bedroom-with/7506470036.html
