date_time,town,title,price,beds,sqft,url
2022-07-06 11:29, (Minutes from Downtown),Is this too good to be true? The perfect location in Anchorage,1540,2,900.0,https://anchorage.craigslist.org/apa/d/anchorage-is-this-too-good-to-be-true/7505522411.html
2022-07-06 11:26, (South Anchorage),"Dimond & Victor Rd., behind Fred Meyers",1300,2,850.0,https://anchorage.craigslist.org/apa/d/anchorage-dimond-victor-rd-behind-fred/7503646720.html
2022-07-06 11:24, (Near UAA and APU),"For an amazing 2 BR near campus, look no further! Steps to the college",1515,2,900.0,https://anchorage.craigslist.org/apa/d/anchorage-for-an-amazing-br-near-campus/7505519683.html
2022-07-06 11:09, (Close to UAA),A great place to kick back and relax! Beautiful neighborhood!,1260,1,572.0,https://anchorage.craigslist.org/apa/d/anchorage-great-place-to-kick-back-and/7505498726.html
2022-07-06 11:03, (Anchorage),Beautiful 2 Bedroom Upstairs Unit!,1700,2,1100.0,https://anchorage.craigslist.org/apa/d/anchorage-beautiful-bedroom-upstairs/7505508572.html
2022-07-06 10:59, (Anchorage),3 Bedroom East Anchorage Condo across from Cheney Lake!,1650,2,1206.0,https://anchorage.craigslist.org/apa/d/anchorage-bedroom-east-anchorage-condo/7505506289.html
2022-07-06 10:45, (Anchorage),Village at Calais - Magnificent amenities. Great location.,1075,1,550.0,https://anchorage.craigslist.org/apa/d/anchorage-village-at-calais-magnificent/7505498893.html
2022-07-06 10:35, (Nunaka Valley),small house in East Anchorage,1500,2,800.0,https://anchorage.craigslist.org/apa/d/anchorage-small-house-in-east-anchorage/7498713203.html
2022-07-06 10:32, (16820 Coronado Rd),1BR! Coronado Park Senior Village // PET Friendly //,805,1,685.0,https://anchorage.craigslist.org/apa/d/jber-1br-coronado-park-senior-village/7499135402.html
2022-07-06 10:28, (Anchorage),Downtown! Great neighborhood! Big Yard & Attached Garage!,1600,2,1000.0,https://anchorage.craigslist.org/apa/d/anchorage-downtown-great-neighborhood/7505482611.html
2022-07-06 10:24, (Anchorage),Downtown Coastal Trail Westchester Lagoon 1 bdrm furnished,1400,1,600.0,https://anchorage.craigslist.org/apa/d/anchorage-downtown-coastal-trail/7497141540.html
2022-07-06 10:18, (Eagle River),"Townhome 2 BR, 2 BA with Attached Garage // Eagle River",1600,2,1070.0,https://anchorage.craigslist.org/apa/d/jber-townhome-br-ba-with-attached/7499143729.html
2022-07-06 10:09, (East Anchorage),Lovely and Pet Friendly! W/D in unit - East Anchorage,760,1,593.0,https://anchorage.craigslist.org/apa/d/anchorage-lovely-and-pet-friendly-d-in/7499134388.html
2022-07-06 10:03, (Mountain View),Beautiful 3 Bedroom Townhome Style Apartments,1175,3,1679.0,https://anchorage.craigslist.org/apa/d/anchorage-beautiful-bedroom-townhome/7499138024.html
2022-07-06 10:02, (Downtown Anchorage),Rustic Apartment Downtown and Pet Friendly!,1025,1,550.0,https://anchorage.craigslist.org/apa/d/anchorage-rustic-apartment-downtown-and/7499547469.html
2022-07-06 10:02, (11322 Grand Canyon Loop),Eagle River / Coronado Park Townhomes 3BR 2BA 2Car Garage! Must See!,1700,3,1243.0,https://anchorage.craigslist.org/apa/d/jber-eagle-river-coronado-park/7499146759.html
2022-07-06 10:02, (Ninilchik),Ninilchik House & Pet Friendly! Quiet and Peaceful Place to Live!,0,1,604.0,https://anchorage.craigslist.org/apa/d/clam-gulch-ninilchik-house-pet-friendly/7499139520.html
2022-07-06 10:01, (East Anchorage),East / 1BR / **Active Senior Living 55+ Woven House,815,1,634.0,https://anchorage.craigslist.org/apa/d/anchorage-east-1br-active-senior-living/7499136034.html
2022-07-06 10:01, (Downtown Anchorage),>>Qanchi Place<<  Downtown - 1BR! Available Now!,1050,1,450.0,https://anchorage.craigslist.org/apa/d/anchorage-qanchi-place-downtown-1br/7500743236.html
2022-07-06 09:59, (East Anchorage),Beautiful 1BR For Seniors 55 + / Chickaloon Landing / Pet Friendly!,0,1,581.0,https://anchorage.craigslist.org/apa/d/anchorage-beautiful-1br-for-seniors-55/7499136717.html
2022-07-06 09:48, (733 Hyder St),Downtown Studio,725,,,https://anchorage.craigslist.org/apa/d/anchorage-downtown-studio/7502416697.html
2022-07-06 09:38, (anchorage),Large 1BDR available Mid-August,995,1,700.0,https://anchorage.craigslist.org/apa/d/anchorage-large-1bdr-available-mid/7505461923.html
2022-07-06 09:34, (Anchorage),Large 1BDR unit available mid-August,995,1,700.0,https://anchorage.craigslist.org/apa/d/anchorage-large-1bdr-unit-available-mid/7497399027.html
2022-07-06 09:33, (anchorage),Large 1BDR available Mid July,995,1,700.0,https://anchorage.craigslist.org/apa/d/anchorage-large-1bdr-available-mid-july/7497401921.html
2022-07-06 09:10, (Chugiak),20909 Alluvial Street- Available January 11th,1695,1,828.0,https://anchorage.craigslist.org/apa/d/chugiak-alluvial-street-available/7505446446.html
2022-07-06 09:02, (West Anchorage),"Coming in July ~ 2nd floor, washer/dryer in unit!",1450,2,1100.0,https://anchorage.craigslist.org/apa/d/anchorage-coming-in-july-2nd-floor/7502290805.html
2022-07-06 08:59, (Eagle River),9162 Eagle River Lane,2695,4,2402.0,https://anchorage.craigslist.org/apa/d/jber-9162-eagle-river-lane/7505439950.html
2022-07-06 06:29, (University/Medical),Awesome Deal - 3 bedroom house for rent,2199,3,1200.0,https://anchorage.craigslist.org/apa/d/anchorage-awesome-deal-bedroom-house/7505358803.html
2022-07-06 02:40, (Anchorage / Spenard),*FURNISHED* Spacious 2Bed,2250,2,1000.0,https://anchorage.craigslist.org/apa/d/anchorage-furnished-spacious-2bed/7505297379.html
2022-07-06 01:40, (Campbell Lake),3bed Townhouse w/ view,2450,3,1450.0,https://anchorage.craigslist.org/apa/d/anchorage-3bed-townhouse-view/7503793310.html
2022-07-06 01:40, (Campbell Lake),2bed Townhouse w/ view,1950,2,1300.0,https://anchorage.craigslist.org/apa/d/anchorage-2bed-townhouse-view/7503800648.html
2022-07-05 20:48, (3416-B Seppala  Dr),"2 br 1 ba. Turnagain  $1,250.00",1250,2,900.0,https://anchorage.craigslist.org/apa/d/anchorage-br-ba-turnagain/7505270742.html
2022-07-05 20:40, (Anchorage),location location! nice remodeled 2 Bdrm Apt,1400,2,,https://anchorage.craigslist.org/apa/d/anchorage-location-location-nice/7505269695.html
2022-07-05 19:34, (Independence Park),Furnished 4 Bedroom House in Independence Park - 2 Car Garage :),3000,4,1838.0,https://anchorage.craigslist.org/apa/d/anchorage-furnished-bedroom-house-in/7505258148.html
2022-07-05 18:45, (West Anchorage/Spenard),"Hillcrest Condos - Convenient, comfortable near West HS, Franz Bakery",1200,1,610.0,https://anchorage.craigslist.org/apa/d/anchorage-hillcrest-condos-convenient/7493726377.html
2022-07-05 17:56, (Tikahntnu Commons),We have the perfect 2 bed 1 bath for you and your pets! Tour today!,1415,2,800.0,https://anchorage.craigslist.org/apa/d/anchorage-we-have-the-perfect-bed-bath/7505223424.html
2022-07-05 17:43," (Eagle River, AK)",20658 Mountainside Drive,2900,3,,https://anchorage.craigslist.org/apa/d/jber-mountainside-drive/7505231563.html
2022-07-05 17:40, (Tikahtnu Commons),"Comfortable 780 sq ft 2 bd, 1 ba for all your needs. Call us now!",1550,2,780.0,https://anchorage.craigslist.org/apa/d/anchorage-comfortable-780-sq-ft-bd-ba/7505222421.html
2022-07-05 17:34, (Anchorage),Security and peace of mind! Controlled Access Community,1415,2,800.0,https://anchorage.craigslist.org/apa/d/anchorage-security-and-peace-of-mind/7505222635.html
2022-07-05 17:34, (Near Campbell Park),"Live in your dream home at Quiet Creek Apartment Homes! 1 Bd/1 ba, 728 SqFt",1235,1,728.0,https://anchorage.craigslist.org/apa/d/anchorage-live-in-your-dream-home-at/7505228804.html
2022-07-05 17:33," (Anchorage, AK)",5215 E 26th Avenue #7,975,1,,https://anchorage.craigslist.org/apa/d/anchorage-5215-26th-avenue/7505228710.html
2022-07-05 17:27, (Near UAA and APU),Simply breath-taking! Beautifully designed 2 BR/1 BA - just for you,1515,2,900.0,https://anchorage.craigslist.org/apa/d/anchorage-simply-breath-taking/7505226978.html
2022-07-05 17:27, (Anchorage),"Comfortable 780 sq ft 2 bd, 1 ba for all your needs. Call us now!",1550,2,780.0,https://anchorage.craigslist.org/apa/d/anchorage-comfortable-780-sq-ft-bd-ba/7505220006.html
2022-07-05 17:25," (Wasilla, AK)",4821 S Binnacle Drive #2,1495,3,,https://anchorage.craigslist.org/apa/d/wasilla-4821-binnacle-drive/7505226497.html
2022-07-05 17:24, (Dowling),Looking for the ideal 1 bed / 1 bath? Check out Alpine!,1290,1,780.0,https://anchorage.craigslist.org/apa/d/anchorage-looking-for-the-ideal-bed/7505221034.html
2022-07-05 17:18," (Anchorage, AK)",8020 Greenwood Street #6,1175,2,,https://anchorage.craigslist.org/apa/d/anchorage-8020-greenwood-street/7505224170.html
2022-07-05 17:17, (Anchorage),"Walking distance to stores, bus line, and walking paths!",1120,1,529.0,https://anchorage.craigslist.org/apa/d/anchorage-walking-distance-to-stores/7502407768.html
2022-07-05 17:10, (Anchorage),Spunky 3 bedroom 2.5 bath condo near JBER & Tukahtnu. Call today!,2100,3,,https://anchorage.craigslist.org/apa/d/anchorage-spunky-bedroom-25-bath-condo/7505221831.html
2022-07-05 17:10," (Anchorage, AK)",8020 Greenwood Street #8,975,1,,https://anchorage.craigslist.org/apa/d/anchorage-8020-greenwood-street/7505221834.html
2022-07-05 17:09, (1405 W 27th Ave. #401)),Fantastic Midtown Heat Paid!! 2 BR,1350,2,818.0,https://anchorage.craigslist.org/apa/d/anchorage-fantastic-midtown-heat-paid-br/7505221448.html
